rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,slider_start,accuracy,participant_id,ctime
12624,34,html-slider-response,10,122366,0.0-2.0-0.7,NA,<b>Alice:</b><em> What did Danny eat?</em><br> <b>Isabel:</b><em> Linda knows that he ate the last cupcake.</em> <br> <br> How well does Isabel's response fit Alice's question?,50,NA,cb5e22cc-83fa-476a-9f21-2fe0e1314bb8,2024-07-19 13:38:51 CEST
10534,0,html-slider-response,11,132902,0.0-2.0-0.8,NA,<b>Jennifer:</b><em> What does Betsy have?</em><br> <b>Robert:</b><em> She loves dancing salsa.</em> <br> <br> How well does Robert's response fit Jennifer's question?,50,NA,cb5e22cc-83fa-476a-9f21-2fe0e1314bb8,2024-07-19 13:38:51 CEST
25447,"{""P0_Q0"":null,""age"":""48"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,158377,0.0-3.0,NA,NA,NA,[],cb5e22cc-83fa-476a-9f21-2fe0e1314bb8,2024-07-19 13:38:51 CEST
29932,"{""Q0"":""Linda""}",survey-text,0,29951,0.0-0.0-0.0,TRUE,NA,NA,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
7470,0,html-button-response,1,37423,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
40494,0,html-button-response,2,77917,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy asks a question, and Lenny responds.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Is this house big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'> We ask you to judge how well the response fits the question. You will give your judgment on a slider marked 'totally doesn't fit' at one end and 'totally fits' at the other.</p>  <p style='text-align:left'>The experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
12270,100,html-slider-response,3,90189,0.0-2.0-0.0,NA,<b>Mary:</b><em> Which course did Ava take?</em><br> <b>John:</b><em> She took the French course.</em> <br> <br> How well does John's response fit Mary's question?,50,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
17862,10,html-slider-response,4,108053,0.0-2.0-0.1,NA,<b>Grace:</b><em> What did Jack see?</em><br> <b>Charlie:</b><em> Sophia is right that he saw the murder.</em> <br> <br> How well does Charlie's response fit Grace's question?,50,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
12927,0,html-slider-response,5,120981,0.0-2.0-0.2,NA,"<b>Leo:</b><em> What did Greg buy?</em><br> <b>Dawn:</b><em> Greg, who bought a new car, has a driver's license.</em> <br> <br> How well does Dawn's response fit Leo's question?",50,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
22623,2,html-slider-response,6,143606,0.0-2.0-0.3,NA,<b>Frank:</b><em> Who did Raul cheat on?</em><br> <b>Nina:</b><em> Emma knows that he cheated on his wife.</em> <br> <br> How well does Nina's response fit Frank's question?,50,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
12654,84,html-slider-response,7,156261,0.0-2.0-0.4,NA,<b>Vincent:</b><em> What did Ann steal?</em><br> <b>Bob:</b><em> David confessed that she stole the money.</em> <br> <br> How well does Bob's response fit Vincent's question?,50,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
6199,75,html-slider-response,8,162461,0.0-2.0-0.5,NA,<b>Isabel:</b><em> What did Dustin lose?</em><br> <b>Steven:</b><em> Patricia discovered that he lost his key.</em> <br> <br> How well does Steven's response fit Isabel's question?,50,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
6951,59,html-slider-response,9,169413,0.0-2.0-0.6,NA,"<b>Chloe:</b><em> What did Lucy break?</em><br> <b>Clare:</b><em> The chef scolded Lucy, who broke the plate.</em> <br> <br> How well does Clare's response fit Chloe's question?",50,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
7447,0,html-slider-response,10,176861,0.0-2.0-0.7,NA,<b>Jennifer:</b><em> What does Betsy have?</em><br> <b>Robert:</b><em> She loves dancing salsa.</em> <br> <br> How well does Robert's response fit Jennifer's question?,50,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
9303,100,html-slider-response,11,186166,0.0-2.0-0.8,NA,<b>William:</b><em> What did Danny eat?</em><br> <b>Oliver:</b><em> Linda confirmed that he ate the last cupcake.</em> <br> <br> How well does Oliver's response fit William's question?,50,NA,aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
18196,"{""P0_Q0"":null,""age"":""39"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,204411,0.0-3.0,NA,NA,NA,[],aa1a41ee-4117-4ec1-9e09-525806d0368e,2024-07-19 13:39:15 CEST
339736,"{""Q0"":""Linda""}",survey-text,0,339751,0.0-0.0-0.0,TRUE,NA,NA,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
1767,0,html-button-response,1,341522,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
41245,0,html-button-response,2,382769,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy asks a question, and Lenny responds.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Is this house big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'> We ask you to judge how well the response fits the question. You will give your judgment on a slider marked 'totally doesn't fit' at one end and 'totally fits' at the other.</p>  <p style='text-align:left'>The experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
5989,0,html-slider-response,3,388761,0.0-2.0-0.0,NA,<b>Nina:</b><em> What did Ann steal?</em><br> <b>Alice:</b><em> David is right that she stole the money.</em> <br> <br> How well does Alice's response fit Nina's question?,50,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
3581,100,html-slider-response,4,392346,0.0-2.0-0.1,NA,<b>Mary:</b><em> Which course did Ava take?</em><br> <b>John:</b><em> She took the French course.</em> <br> <br> How well does John's response fit Mary's question?,50,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
4010,73,html-slider-response,5,396359,0.0-2.0-0.2,NA,<b>Noah:</b><em> What did Lucy break?</em><br> <b>Ken:</b><em> Tony confirmed that she broke the plate.</em> <br> <br> How well does Ken's response fit Noah's question?,50,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
6225,27,html-slider-response,6,402585,0.0-2.0-0.3,NA,<b>Vincent:</b><em> What did Greg buy?</em><br> <b>Frank:</b><em> Mia knows that he bought a new car.</em> <br> <br> How well does Frank's response fit Vincent's question?,50,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
4078,0,html-slider-response,7,406665,0.0-2.0-0.4,NA,<b>Jennifer:</b><em> What does Betsy have?</em><br> <b>Robert:</b><em> She loves dancing salsa.</em> <br> <br> How well does Robert's response fit Jennifer's question?,50,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
32894,96,html-slider-response,8,439562,0.0-2.0-0.5,NA,<b>Dawn:</b><em> Who did Raul cheat on?</em><br> <b>Leo:</b><em> Emma confessed that he cheated on his wife.</em> <br> <br> How well does Leo's response fit Dawn's question?,50,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
5411,22,html-slider-response,9,444975,0.0-2.0-0.6,NA,"<b>Oliver:</b><em> What did Danny eat?</em><br> <b>Isabel:</b><em> Lucy forgave Danny, who ate the last cupcake.</em> <br> <br> How well does Isabel's response fit Oliver's question?",50,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
5419,69,html-slider-response,10,450395,0.0-2.0-0.7,NA,"<b>Nora:</b><em> What did Jack see?</em><br> <b>Charlie:</b><em> Jack, who saw the murder, ran away.</em> <br> <br> How well does Charlie's response fit Nora's question?",50,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
3488,76,html-slider-response,11,453885,0.0-2.0-0.8,NA,<b>Grace:</b><em> What did Dustin lose?</em><br> <b>Bob:</b><em> Patricia discovered that he lost his key.</em> <br> <br> How well does Bob's response fit Grace's question?,50,NA,f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
10018,"{""P0_Q0"":null,""age"":""33"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,464020,0.0-3.0,NA,NA,NA,[],f0eedd04-2fcd-484d-9840-0f284253b334,2024-07-19 13:39:28 CEST
12606,"{""Q0"":""Margaret""}",survey-text,0,12659,0.0-0.0-0.0,TRUE,NA,NA,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
3084,0,html-button-response,1,15746,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
23265,0,html-button-response,2,39013,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy asks a question, and Lenny responds.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Is this house big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'> We ask you to judge how well the response fits the question. You will give your judgment on a slider marked 'totally doesn't fit' at one end and 'totally fits' at the other.</p>  <p style='text-align:left'>The experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
9512,0,html-slider-response,3,48529,0.0-2.0-0.0,NA,<b>Jennifer:</b><em> What does Betsy have?</em><br> <b>Robert:</b><em> She loves dancing salsa.</em> <br> <br> How well does Robert's response fit Jennifer's question?,50,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
9122,100,html-slider-response,4,57654,0.0-2.0-0.1,NA,<b>Steven:</b><em> What did Ann steal?</em><br> <b>Dawn:</b><em> David knows that she stole the money.</em> <br> <br> How well does Dawn's response fit Steven's question?,50,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
3306,100,html-slider-response,5,60962,0.0-2.0-0.2,NA,<b>Mary:</b><em> Which course did Ava take?</em><br> <b>John:</b><em> She took the French course.</em> <br> <br> How well does John's response fit Mary's question?,50,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
4063,100,html-slider-response,6,65026,0.0-2.0-0.3,NA,<b>Leo:</b><em> What did Greg buy?</em><br> <b>William:</b><em> Mia discovered that he bought a new car.</em> <br> <br> How well does William's response fit Leo's question?,50,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
5152,50,html-slider-response,7,70180,0.0-2.0-0.4,NA,<b>Frank:</b><em> What did Lucy break?</em><br> <b>Charlie:</b><em> Tony confirmed that she broke the plate.</em> <br> <br> How well does Charlie's response fit Frank's question?,50,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
6083,76,html-slider-response,8,76265,0.0-2.0-0.5,NA,"<b>Charlotte:</b><em> What did Dustin lose?</em><br> <b>Nora:</b><em> The boss condemned Dustin, who lost his key.</em> <br> <br> How well does Nora's response fit Charlotte's question?",50,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
8468,93,html-slider-response,9,84735,0.0-2.0-0.6,NA,"<b>Chloe:</b><em> Who did Raul cheat on?</em><br> <b>Alice:</b><em> Raul, who cheated on his wife, feels guilty.</em> <br> <br> How well does Alice's response fit Chloe's question?",50,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
6517,83,html-slider-response,10,91254,0.0-2.0-0.7,NA,<b>Isabel:</b><em> What did Danny eat?</em><br> <b>Grace:</b><em> Linda is right that he ate the last cupcake.</em> <br> <br> How well does Grace's response fit Isabel's question?,50,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
5919,50,html-slider-response,11,97174,0.0-2.0-0.8,NA,<b>Oliver:</b><em> What did Jack see?</em><br> <b>Nina:</b><em> Sophia confessed that he saw the murder.</em> <br> <br> How well does Nina's response fit Oliver's question?,50,NA,5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
17442,"{""P0_Q0"":null,""age"":""40"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,114750,0.0-3.0,NA,NA,NA,[],5e2fcbf6-172a-4290-b890-40b5cb3c64f2,2024-07-19 13:42:04 CEST
8213,"{""Q0"":""Patricia""}",survey-text,0,8225,0.0-0.0-0.0,TRUE,NA,NA,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
1004,0,html-button-response,1,9230,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
2648,0,html-button-response,2,11879,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy asks a question, and Lenny responds.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Is this house big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'> We ask you to judge how well the response fits the question. You will give your judgment on a slider marked 'totally doesn't fit' at one end and 'totally fits' at the other.</p>  <p style='text-align:left'>The experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
8094,84,html-slider-response,3,19974,0.0-2.0-0.0,NA,<b>Nora:</b><em> What did Ann steal?</em><br> <b>Noah:</b><em> David is right that she stole the money.</em> <br> <br> How well does Noah's response fit Nora's question?,50,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
4981,97,html-slider-response,4,24956,0.0-2.0-0.1,NA,<b>Nina:</b><em> What did Danny eat?</em><br> <b>Oliver:</b><em> Linda confessed that he ate the last cupcake.</em> <br> <br> How well does Oliver's response fit Nina's question?,50,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
3975,0,html-slider-response,5,28932,0.0-2.0-0.2,NA,<b>Jennifer:</b><em> What does Betsy have?</em><br> <b>Robert:</b><em> She loves dancing salsa.</em> <br> <br> How well does Robert's response fit Jennifer's question?,50,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
2790,100,html-slider-response,6,31723,0.0-2.0-0.3,NA,<b>Chloe:</b><em> What did Dustin lose?</em><br> <b>Bob:</b><em> Patricia confirmed that he lost his key.</em> <br> <br> How well does Bob's response fit Chloe's question?,50,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
2249,83,html-slider-response,7,33973,0.0-2.0-0.4,NA,"<b>Dawn:</b><em> What did Jack see?</em><br> <b>Vincent:</b><em> Jack, who saw the murder, ran away.</em> <br> <br> How well does Vincent's response fit Dawn's question?",50,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
2720,80,html-slider-response,8,36694,0.0-2.0-0.5,NA,<b>Mary:</b><em> Which course did Ava take?</em><br> <b>John:</b><em> She took the French course.</em> <br> <br> How well does John's response fit Mary's question?,50,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
4248,93,html-slider-response,9,40943,0.0-2.0-0.6,NA,"<b>Charlie:</b><em> Who did Raul cheat on?</em><br> <b>Charlotte:</b><em> Ann criticized Raul, who cheated on his wife.</em> <br> <br> How well does Charlotte's response fit Charlie's question?",50,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
2255,100,html-slider-response,10,43199,0.0-2.0-0.7,NA,<b>Alice:</b><em> What did Lucy break?</em><br> <b>Leo:</b><em> Tony knows that she broke the plate.</em> <br> <br> How well does Leo's response fit Alice's question?,50,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
3482,65,html-slider-response,11,46682,0.0-2.0-0.8,NA,<b>Steven:</b><em> What did Greg buy?</em><br> <b>Ken:</b><em> Mia discovered that he bought a new car.</em> <br> <br> How well does Ken's response fit Steven's question?,50,NA,dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
8775,"{""P0_Q0"":null,""age"":""32"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,55489,0.0-3.0,NA,NA,NA,[],dd42e16b-f8f7-46f6-926f-a83eab8039bd,2024-07-19 13:44:00 CEST
11520,"{""Q0"":""Mary""}",survey-text,0,11577,0.0-0.0-0.0,TRUE,NA,NA,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
2318,0,html-button-response,1,13897,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
12471,0,html-button-response,2,26369,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine conversations between two speakers, as in this example, where Candy asks a question, and Lenny responds.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Is this house big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'> We ask you to judge how well the response fits the question. You will give your judgment on a slider marked 'totally doesn't fit' at one end and 'totally fits' at the other.</p>  <p style='text-align:left'>The experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
11087,58,html-slider-response,3,37458,0.0-2.0-0.0,NA,"<b>Vincent:</b><em> What did Dustin lose?</em><br> <b>Dawn:</b><em> The boss condemned Dustin, who lost his key.</em> <br> <br> How well does Dawn's response fit Vincent's question?",50,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
4975,100,html-slider-response,4,42434,0.0-2.0-0.1,NA,<b>Mary:</b><em> Which course did Ava take?</em><br> <b>John:</b><em> She took the French course.</em> <br> <br> How well does John's response fit Mary's question?,50,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
6975,0,html-slider-response,5,49410,0.0-2.0-0.2,NA,<b>Jennifer:</b><em> What does Betsy have?</em><br> <b>Robert:</b><em> She loves dancing salsa.</em> <br> <br> How well does Robert's response fit Jennifer's question?,50,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
7391,80,html-slider-response,6,56802,0.0-2.0-0.3,NA,"<b>Clare:</b><em> What did Lucy break?</em><br> <b>Ken:</b><em> Lucy, who broke the plate, apologized.</em> <br> <br> How well does Ken's response fit Clare's question?",50,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
7312,58,html-slider-response,7,64114,0.0-2.0-0.4,NA,<b>Oliver:</b><em> What did Greg buy?</em><br> <b>William:</b><em> Mia is right that he bought a new car.</em> <br> <br> How well does William's response fit Oliver's question?,50,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
6991,68,html-slider-response,8,71106,0.0-2.0-0.5,NA,<b>Nina:</b><em> What did Jack see?</em><br> <b>Noah:</b><em> Sophia confirmed that he saw the murder.</em> <br> <br> How well does Noah's response fit Nina's question?,50,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
4559,56,html-slider-response,9,75666,0.0-2.0-0.6,NA,<b>Isabel:</b><em> What did Ann steal?</em><br> <b>Alice:</b><em> David knows that she stole the money.</em> <br> <br> How well does Alice's response fit Isabel's question?,50,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
6128,71,html-slider-response,10,81794,0.0-2.0-0.7,NA,<b>Bob:</b><em> What did Danny eat?</em><br> <b>Nora:</b><em> Linda discovered that he ate the last cupcake.</em> <br> <br> How well does Nora's response fit Bob's question?,50,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
9527,20,html-slider-response,11,91322,0.0-2.0-0.8,NA,<b>Frank:</b><em> Who did Raul cheat on?</em><br> <b>Grace:</b><em> Emma confessed that he cheated on his wife.</em> <br> <br> How well does Grace's response fit Frank's question?,50,NA,00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
14477,"{""P0_Q0"":null,""age"":""59"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,105845,0.0-3.0,NA,NA,NA,[],00cfd83c-a801-48f5-8fd1-e02d0674b38f,2024-07-19 13:44:52 CEST
18960,"{""Q0"":""Linda""}",survey-text,0,18992,0.0-0.0-0.0,TRUE,NA,NA,NA,d9122e99-7df8-44f1-8e5c-f703b56e1833,2024-07-19 13:45:33 CEST
3508,0,html-button-response,1,22502,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,d9122e99-7df8-44f1-8e5c-f703b56e1833,2024-07-19 13:45:33 CEST
