workerid,proliferate.condition.x,block,content,question_type,response,rt,short_trigger,slide_number_in_experiment,trigger,trigger_class,error.x,proliferate.condition.y,age,american,comments,gender,language,error.y,trial
1585,default,block1,isabella,ai,0.63,7154,announce,20,announce,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,16
1585,default,block1,hat,ai,0.13,3995,MC,21,MC,MC,NA,default,31,Yes,NA,Male,English/Spanish,NA,17
1585,default,block1,tony,ai,0.64,6121,think,22,think,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,18
1585,default,block1,josie,ai,0.74,6967,inform,23,inform,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,19
1585,default,block1,muffins,ai,0.08999999999999997,7985,MC,24,MC,MC,NA,default,31,Yes,NA,Male,English/Spanish,NA,20
1585,default,block1,jackson,ai,0.71,5813,hear,25,hear,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,21
1585,default,block1,owen,ai,0.74,6651,suggest,26,suggest,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,22
1585,default,block1,jon,ai,0.62,4643,establish,27,establish,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,23
1585,default,block1,garage,ai,0.15000000000000002,5756,MC,28,MC,MC,NA,default,31,Yes,NA,Male,English/Spanish,NA,24
1585,default,block1,zoe,ai,0.7,5681,admit,29,admit,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,25
1585,default,block1,frank,ai,0.6699999999999999,3978,demonstrate,30,demonstrate,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,26
1585,default,block2,isabella,projective,0.16,15110,announce,32,announce,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,27
1585,default,block2,josie,projective,0.82,5501,inform,33,inform,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,28
1585,default,block2,mary,projective,0.19,6608,pretend,34,pretend,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,29
1585,default,block2,emily,projective,0.85,4542,reveal,35,reveal,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,30
1585,default,block2,owen,projective,0.32,10107,suggest,36,suggest,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,31
1585,default,block2,ballet,projective,0.21,5268,MC,37,MC,MC,NA,default,31,Yes,NA,Male,English/Spanish,NA,32
1585,default,block2,olivia,projective,0.59,7826,confess,38,confess,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,33
1585,default,block2,kids,projective,0.14,6752,MC,39,MC,MC,NA,default,31,Yes,NA,Male,English/Spanish,NA,34
1585,default,block2,emma,projective,0.18,4468,say,40,say,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,35
1585,default,block2,jon,projective,0.49,4418,establish,41,establish,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,36
1585,default,block2,julian,projective,0.16,4521,be_right,42,be_right,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,37
1585,default,block2,garage,projective,0.15,3697,MC,43,MC,MC,NA,default,31,Yes,NA,Male,English/Spanish,NA,38
1585,default,block2,jayden,projective,0.7,9534,see,44,see,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,39
1585,default,block2,frank,projective,0.56,4675,demonstrate,45,demonstrate,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,40
1585,default,block2,zoe,projective,0.49,9009,admit,46,admit,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,41
1585,default,block2,hat,projective,0.16,6225,MC,47,MC,MC,NA,default,31,Yes,NA,Male,English/Spanish,NA,42
1585,default,block2,pizza,projective,0.27,13993,MC,48,MC,MC,NA,default,31,Yes,NA,Male,English/Spanish,NA,43
1585,default,block2,josh,projective,0.76,7729,acknowledge,49,acknowledge,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,44
1585,default,block2,sophia,projective,0.82,7600,be_annoyed,50,be_annoyed,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,45
1585,default,block2,muffins,projective,0.18,6456,MC,51,MC,MC,NA,default,31,Yes,NA,Male,English/Spanish,NA,46
1585,default,block2,danny,projective,0.79,5287,discover,52,discover,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,47
1585,default,block2,grace,projective,0.76,4018,know,53,know,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,48
1585,default,block2,mia,projective,0.25,10825,confirm,54,confirm,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,49
1585,default,block2,jackson,projective,0.79,5323,hear,55,hear,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,50
1585,default,block2,tony,projective,0.21,6161,think,56,think,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,51
1585,default,block2,charley,projective,0.67,4783,prove,57,prove,C,NA,default,31,Yes,NA,Male,English/Spanish,NA,52
1514,default,block1,pizza,projective,0.33,38746,MC,5,MC,MC,NA,default,23,Yes,NA,Female,English,NA,1
1514,default,block1,jon,projective,0.1,13763,say,6,say,C,NA,default,23,Yes,NA,Female,English,NA,2
1514,default,block1,isabella,projective,0.6,12936,confirm,7,confirm,C,NA,default,23,Yes,NA,Female,English,NA,3
1514,default,block1,sophia,projective,0.55,20267,confess,8,confess,C,NA,default,23,Yes,NA,Female,English,NA,4
1514,default,block1,josh,projective,0.81,41986,prove,9,prove,C,NA,default,23,Yes,NA,Female,English,NA,5
1514,default,block1,mary,projective,1,6741,know,10,know,C,NA,default,23,Yes,NA,Female,English,NA,6
1514,default,block1,hat,projective,0.05,9187,MC,11,MC,MC,NA,default,23,Yes,NA,Female,English,NA,7
1514,default,block1,owen,projective,0.5,18240,think,12,think,C,NA,default,23,Yes,NA,Female,English,NA,8
1514,default,block1,julian,projective,0.97,11928,inform,13,inform,C,NA,default,23,Yes,NA,Female,English,NA,9
1514,default,block1,grace,projective,0.9,14300,acknowledge,14,acknowledge,C,NA,default,23,Yes,NA,Female,English,NA,10
1514,default,block1,garage,projective,0.33,17515,MC,15,MC,MC,NA,default,23,Yes,NA,Female,English,NA,11
1514,default,block1,jackson,projective,0.09,11198,pretend,16,pretend,C,NA,default,23,Yes,NA,Female,English,NA,12
1514,default,block1,muffins,projective,0.21,11162,MC,17,MC,MC,NA,default,23,Yes,NA,Female,English,NA,13
1514,default,block1,kids,projective,0.05,17267,MC,18,MC,MC,NA,default,23,Yes,NA,Female,English,NA,14
1514,default,block1,josie,projective,0.72,10764,be_right,19,be_right,C,NA,default,23,Yes,NA,Female,English,NA,15
1514,default,block1,zoe,projective,0.75,74806,demonstrate,20,demonstrate,C,NA,default,23,Yes,NA,Female,English,NA,16
1514,default,block1,emily,projective,0.66,8343,discover,21,discover,C,NA,default,23,Yes,NA,Female,English,NA,17
1514,default,block1,olivia,projective,0.98,7265,hear,22,hear,C,NA,default,23,Yes,NA,Female,English,NA,18
1514,default,block1,tony,projective,0.33,12379,suggest,23,suggest,C,NA,default,23,Yes,NA,Female,English,NA,19
1514,default,block1,charley,projective,0.45,9578,admit,24,admit,C,NA,default,23,Yes,NA,Female,English,NA,20
1514,default,block1,mia,projective,0.36,20255,reveal,25,reveal,C,NA,default,23,Yes,NA,Female,English,NA,21
1514,default,block1,emma,projective,0.83,9384,see,26,see,C,NA,default,23,Yes,NA,Female,English,NA,22
1514,default,block1,ballet,projective,0.02,12783,MC,27,MC,MC,NA,default,23,Yes,NA,Female,English,NA,23
1514,default,block1,jayden,projective,0.44,10054,establish,28,establish,C,NA,default,23,Yes,NA,Female,English,NA,24
1514,default,block1,danny,projective,0.14,21221,announce,29,announce,C,NA,default,23,Yes,NA,Female,English,NA,25
1514,default,block1,frank,projective,1,14038,be_annoyed,30,be_annoyed,C,NA,default,23,Yes,NA,Female,English,NA,26
1514,default,block2,jackson,ai,0.7,24294,pretend,32,pretend,C,NA,default,23,Yes,NA,Female,English,NA,27
1514,default,block2,emma,ai,0.94,13928,see,33,see,C,NA,default,23,Yes,NA,Female,English,NA,28
1514,default,block2,ballet,ai,0.030000000000000027,10855,MC,34,MC,MC,NA,default,23,Yes,NA,Female,English,NA,29
1514,default,block2,josie,ai,0.020000000000000018,9963,be_right,35,be_right,C,NA,default,23,Yes,NA,Female,English,NA,30
1514,default,block2,hat,ai,0.040000000000000036,5975,MC,36,MC,MC,NA,default,23,Yes,NA,Female,English,NA,31
1514,default,block2,julian,ai,0.96,10772,inform,37,inform,C,NA,default,23,Yes,NA,Female,English,NA,32
1514,default,block2,pizza,ai,0.030000000000000027,8011,MC,38,MC,MC,NA,default,23,Yes,NA,Female,English,NA,33
1514,default,block2,frank,ai,0.96,14629,be_annoyed,39,be_annoyed,C,NA,default,23,Yes,NA,Female,English,NA,34
1514,default,block2,muffins,ai,0.010000000000000009,5193,MC,40,MC,MC,NA,default,23,Yes,NA,Female,English,NA,35
1514,default,block2,garage,ai,0.030000000000000027,8040,MC,41,MC,MC,NA,default,23,Yes,NA,Female,English,NA,36
1514,default,block2,isabella,ai,0.55,18198,confirm,42,confirm,C,NA,default,23,Yes,NA,Female,English,NA,37
1514,default,block2,danny,ai,0.20999999999999996,12265,announce,43,announce,C,NA,default,23,Yes,NA,Female,English,NA,38
1514,default,block2,grace,ai,0.37,12189,acknowledge,44,acknowledge,C,NA,default,23,Yes,NA,Female,English,NA,39
1514,default,block2,jon,ai,0.64,7311,say,45,say,C,NA,default,23,Yes,NA,Female,English,NA,40
1514,default,block2,zoe,ai,0.88,7278,demonstrate,46,demonstrate,C,NA,default,23,Yes,NA,Female,English,NA,41
1514,default,block2,mia,ai,0.30000000000000004,18664,reveal,47,reveal,C,NA,default,23,Yes,NA,Female,English,NA,42
1514,default,block2,charley,ai,0.6699999999999999,6618,admit,48,admit,C,NA,default,23,Yes,NA,Female,English,NA,43
1514,default,block2,owen,ai,0.6799999999999999,5700,think,49,think,C,NA,default,23,Yes,NA,Female,English,NA,44
1514,default,block2,sophia,ai,0.18999999999999995,5444,confess,50,confess,C,NA,default,23,Yes,NA,Female,English,NA,45
1514,default,block2,emily,ai,0.71,5603,discover,51,discover,C,NA,default,23,Yes,NA,Female,English,NA,46
1514,default,block2,olivia,ai,0.88,8823,hear,52,hear,C,NA,default,23,Yes,NA,Female,English,NA,47
1514,default,block2,josh,ai,0.27,6673,prove,53,prove,C,NA,default,23,Yes,NA,Female,English,NA,48
1514,default,block2,kids,ai,0.010000000000000009,5449,MC,54,MC,MC,NA,default,23,Yes,NA,Female,English,NA,49
1514,default,block2,tony,ai,0.83,6150,suggest,55,suggest,C,NA,default,23,Yes,NA,Female,English,NA,50
1514,default,block2,mary,ai,1,9159,know,56,know,C,NA,default,23,Yes,NA,Female,English,NA,51
1514,default,block2,jayden,ai,0.26,5163,establish,57,establish,C,NA,default,23,Yes,NA,Female,English,NA,52
1633,default,block1,muffins,ai,0.09999999999999998,12763,MC,5,MC,MC,NA,default,20,Yes,NA,Female,english,NA,1
1633,default,block1,grace,ai,0.07999999999999996,9200,say,6,say,C,NA,default,20,Yes,NA,Female,english,NA,2
1633,default,block1,josie,ai,0.20999999999999996,12184,reveal,7,reveal,C,NA,default,20,Yes,NA,Female,english,NA,3
1633,default,block1,kids,ai,0.13,6410,MC,8,MC,MC,NA,default,20,Yes,NA,Female,english,NA,4
1633,default,block1,zoe,ai,0.26,5695,suggest,9,suggest,C,NA,default,20,Yes,NA,Female,english,NA,5
1633,default,block1,jackson,ai,0.5700000000000001,9232,be_right,10,be_right,C,NA,default,20,Yes,NA,Female,english,NA,6
1633,default,block1,hat,ai,0.13,5002,MC,11,MC,MC,NA,default,20,Yes,NA,Female,english,NA,7
1633,default,block1,emily,ai,0.86,3706,be_annoyed,12,be_annoyed,C,NA,default,20,Yes,NA,Female,english,NA,8
1633,default,block1,ballet,ai,0.15000000000000002,5062,MC,13,MC,MC,NA,default,20,Yes,NA,Female,english,NA,9
1633,default,block1,tony,ai,0.83,9713,pretend,14,pretend,C,NA,default,20,Yes,NA,Female,english,NA,10
1633,default,block1,charley,ai,0.76,7557,demonstrate,15,demonstrate,C,NA,default,20,Yes,NA,Female,english,NA,11
1633,default,block1,mary,ai,0.6599999999999999,6067,inform,16,inform,C,NA,default,20,Yes,NA,Female,english,NA,12
1633,default,block1,isabella,ai,0.74,4725,announce,17,announce,C,NA,default,20,Yes,NA,Female,english,NA,13
1633,default,block1,frank,ai,0.73,3783,confirm,18,confirm,C,NA,default,20,Yes,NA,Female,english,NA,14
1633,default,block1,emma,ai,0.94,5029,know,19,know,C,NA,default,20,Yes,NA,Female,english,NA,15
1633,default,block1,owen,ai,0.83,5705,establish,20,establish,C,NA,default,20,Yes,NA,Female,english,NA,16
1633,default,block1,danny,ai,0.86,3317,acknowledge,21,acknowledge,C,NA,default,20,Yes,NA,Female,english,NA,17
1633,default,block1,jon,ai,0.91,3081,think,22,think,C,NA,default,20,Yes,NA,Female,english,NA,18
1633,default,block1,sophia,ai,0.84,3686,discover,23,discover,C,NA,default,20,Yes,NA,Female,english,NA,19
1633,default,block1,mia,ai,0.89,6294,prove,24,prove,C,NA,default,20,Yes,NA,Female,english,NA,20
1633,default,block1,josh,ai,0.9,3807,see,25,see,C,NA,default,20,Yes,NA,Female,english,NA,21
1633,default,block1,julian,ai,0.89,5746,confess,26,confess,C,NA,default,20,Yes,NA,Female,english,NA,22
1633,default,block1,jayden,ai,0.92,3404,hear,27,hear,C,NA,default,20,Yes,NA,Female,english,NA,23
1633,default,block1,garage,ai,0.08999999999999997,5943,MC,28,MC,MC,NA,default,20,Yes,NA,Female,english,NA,24
1633,default,block1,olivia,ai,0.71,11972,admit,29,admit,C,NA,default,20,Yes,NA,Female,english,NA,25
1633,default,block1,pizza,ai,0.10999999999999999,3347,MC,30,MC,MC,NA,default,20,Yes,NA,Female,english,NA,26
1633,default,block2,kids,projective,0.11,21594,MC,32,MC,MC,NA,default,20,Yes,NA,Female,english,NA,27
1633,default,block2,josie,projective,0.2,8097,reveal,33,reveal,C,NA,default,20,Yes,NA,Female,english,NA,28
1633,default,block2,zoe,projective,0.29,5801,suggest,34,suggest,C,NA,default,20,Yes,NA,Female,english,NA,29
1633,default,block2,jon,projective,0.34,4935,think,35,think,C,NA,default,20,Yes,NA,Female,english,NA,30
1633,default,block2,josh,projective,0.87,6238,see,36,see,C,NA,default,20,Yes,NA,Female,english,NA,31
1633,default,block2,ballet,projective,0.18,6367,MC,37,MC,MC,NA,default,20,Yes,NA,Female,english,NA,32
1633,default,block2,jackson,projective,0.07,7411,be_right,38,be_right,C,NA,default,20,Yes,NA,Female,english,NA,33
1633,default,block2,frank,projective,0.27,11610,confirm,39,confirm,C,NA,default,20,Yes,NA,Female,english,NA,34
1633,default,block2,danny,projective,0.84,6778,acknowledge,40,acknowledge,C,NA,default,20,Yes,NA,Female,english,NA,35
1633,default,block2,hat,projective,0.19,4938,MC,41,MC,MC,NA,default,20,Yes,NA,Female,english,NA,36
1633,default,block2,charley,projective,0.81,4091,demonstrate,42,demonstrate,C,NA,default,20,Yes,NA,Female,english,NA,37
1633,default,block2,tony,projective,0.3,6792,pretend,43,pretend,C,NA,default,20,Yes,NA,Female,english,NA,38
1633,default,block2,muffins,projective,0.07,5298,MC,44,MC,MC,NA,default,20,Yes,NA,Female,english,NA,39
1633,default,block2,mia,projective,0.8,6845,prove,45,prove,C,NA,default,20,Yes,NA,Female,english,NA,40
1633,default,block2,isabella,projective,0.85,3871,announce,46,announce,C,NA,default,20,Yes,NA,Female,english,NA,41
1633,default,block2,garage,projective,0.14,3994,MC,47,MC,MC,NA,default,20,Yes,NA,Female,english,NA,42
1633,default,block2,mary,projective,0.9,7137,inform,48,inform,C,NA,default,20,Yes,NA,Female,english,NA,43
1633,default,block2,pizza,projective,0.13,3245,MC,49,MC,MC,NA,default,20,Yes,NA,Female,english,NA,44
1633,default,block2,owen,projective,0.71,5124,establish,50,establish,C,NA,default,20,Yes,NA,Female,english,NA,45
1633,default,block2,emma,projective,0.79,3808,know,51,know,C,NA,default,20,Yes,NA,Female,english,NA,46
1633,default,block2,julian,projective,0.89,3637,confess,52,confess,C,NA,default,20,Yes,NA,Female,english,NA,47
1633,default,block2,jayden,projective,0.89,2739,hear,53,hear,C,NA,default,20,Yes,NA,Female,english,NA,48
1633,default,block2,grace,projective,0.21,6268,say,54,say,C,NA,default,20,Yes,NA,Female,english,NA,49
1633,default,block2,olivia,projective,0.67,5528,admit,55,admit,C,NA,default,20,Yes,NA,Female,english,NA,50
1633,default,block2,emily,projective,0.85,3919,be_annoyed,56,be_annoyed,C,NA,default,20,Yes,NA,Female,english,NA,51
1633,default,block2,sophia,projective,0.88,4207,discover,57,discover,C,NA,default,20,Yes,NA,Female,english,NA,52
1484,default,block1,josie,projective,1,13543,hear,5,hear,C,NA,default,21,Yes,NA,Female,English,NA,1
1484,default,block1,mia,projective,1,9797,know,6,know,C,NA,default,21,Yes,NA,Female,English,NA,2
1484,default,block1,isabella,projective,0.36,12241,establish,7,establish,C,NA,default,21,Yes,NA,Female,English,NA,3
1484,default,block1,danny,projective,0.15,8617,suggest,8,suggest,C,NA,default,21,Yes,NA,Female,English,NA,4
1484,default,block1,mary,projective,0.03,6120,prove,9,prove,C,NA,default,21,Yes,NA,Female,English,NA,5
1484,default,block1,muffins,projective,0.03,10383,MC,10,MC,MC,NA,default,21,Yes,NA,Female,English,NA,6
1484,default,block1,jon,projective,0.2,7616,confess,11,confess,C,NA,default,21,Yes,NA,Female,English,NA,7
1484,default,block1,pizza,projective,0,10631,MC,12,MC,MC,NA,default,21,Yes,NA,Female,English,NA,8
1484,default,block1,grace,projective,1,4297,see,13,see,C,NA,default,21,Yes,NA,Female,English,NA,9
1484,default,block1,emily,projective,0.98,4882,acknowledge,14,acknowledge,C,NA,default,21,Yes,NA,Female,English,NA,10
1484,default,block1,ballet,projective,0,7189,MC,15,MC,MC,NA,default,21,Yes,NA,Female,English,NA,11
1484,default,block1,hat,projective,0.04,4657,MC,16,MC,MC,NA,default,21,Yes,NA,Female,English,NA,12
1484,default,block1,josh,projective,0.97,5254,discover,17,discover,C,NA,default,21,Yes,NA,Female,English,NA,13
1484,default,block1,tony,projective,0.03,5714,admit,18,admit,C,NA,default,21,Yes,NA,Female,English,NA,14
1484,default,block1,garage,projective,0.03,7357,MC,19,MC,MC,NA,default,21,Yes,NA,Female,English,NA,15
1484,default,block1,julian,projective,0.09,6299,think,20,think,C,NA,default,21,Yes,NA,Female,English,NA,16
1484,default,block1,kids,projective,0.06,5906,MC,21,MC,MC,NA,default,21,Yes,NA,Female,English,NA,17
1484,default,block1,sophia,projective,0.29,9585,pretend,22,pretend,C,NA,default,21,Yes,NA,Female,English,NA,18
1484,default,block1,jayden,projective,0.01,6783,say,23,say,C,NA,default,21,Yes,NA,Female,English,NA,19
1484,default,block1,emma,projective,0.22,6806,confirm,24,confirm,C,NA,default,21,Yes,NA,Female,English,NA,20
1484,default,block1,charley,projective,0.97,6806,inform,25,inform,C,NA,default,21,Yes,NA,Female,English,NA,21
1484,default,block1,jackson,projective,0.95,7638,announce,26,announce,C,NA,default,21,Yes,NA,Female,English,NA,22
1484,default,block1,frank,projective,0.98,3656,demonstrate,27,demonstrate,C,NA,default,21,Yes,NA,Female,English,NA,23
1484,default,block1,zoe,projective,0.27,6704,be_right,28,be_right,C,NA,default,21,Yes,NA,Female,English,NA,24
1484,default,block1,olivia,projective,0.96,4365,be_annoyed,29,be_annoyed,C,NA,default,21,Yes,NA,Female,English,NA,25
1484,default,block1,owen,projective,0.97,6188,reveal,30,reveal,C,NA,default,21,Yes,NA,Female,English,NA,26
1484,default,block2,sophia,ai,0.97,9562,pretend,32,pretend,C,NA,default,21,Yes,NA,Female,English,NA,27
1484,default,block2,charley,ai,0.94,5399,inform,33,inform,C,NA,default,21,Yes,NA,Female,English,NA,28
1484,default,block2,garage,ai,0.030000000000000027,7335,MC,34,MC,MC,NA,default,21,Yes,NA,Female,English,NA,29
1484,default,block2,kids,ai,0.050000000000000044,5118,MC,35,MC,MC,NA,default,21,Yes,NA,Female,English,NA,30
1484,default,block2,pizza,ai,0.030000000000000027,4972,MC,36,MC,MC,NA,default,21,Yes,NA,Female,English,NA,31
1484,default,block2,jayden,ai,0.9299999999999999,4691,say,37,say,C,NA,default,21,Yes,NA,Female,English,NA,32
1484,default,block2,emily,ai,0.86,5422,acknowledge,38,acknowledge,C,NA,default,21,Yes,NA,Female,English,NA,33
1484,default,block2,olivia,ai,0.97,4016,be_annoyed,39,be_annoyed,C,NA,default,21,Yes,NA,Female,English,NA,34
1484,default,block2,frank,ai,0.87,4061,demonstrate,40,demonstrate,C,NA,default,21,Yes,NA,Female,English,NA,35
1484,default,block2,ballet,ai,0.020000000000000018,3667,MC,41,MC,MC,NA,default,21,Yes,NA,Female,English,NA,36
1484,default,block2,mia,ai,0.84,4174,know,42,know,C,NA,default,21,Yes,NA,Female,English,NA,37
1484,default,block2,zoe,ai,0.8200000000000001,5974,be_right,43,be_right,C,NA,default,21,Yes,NA,Female,English,NA,38
1484,default,block2,grace,ai,0.86,4757,see,44,see,C,NA,default,21,Yes,NA,Female,English,NA,39
1484,default,block2,muffins,ai,0.030000000000000027,3971,MC,45,MC,MC,NA,default,21,Yes,NA,Female,English,NA,40
1484,default,block2,josh,ai,0.92,4389,discover,46,discover,C,NA,default,21,Yes,NA,Female,English,NA,41
1484,default,block2,julian,ai,0.8200000000000001,4446,think,47,think,C,NA,default,21,Yes,NA,Female,English,NA,42
1484,default,block2,isabella,ai,0.96,5858,establish,48,establish,C,NA,default,21,Yes,NA,Female,English,NA,43
1484,default,block2,tony,ai,0.98,4510,admit,49,admit,C,NA,default,21,Yes,NA,Female,English,NA,44
1484,default,block2,josie,ai,0.98,4950,hear,50,hear,C,NA,default,21,Yes,NA,Female,English,NA,45
1484,default,block2,mary,ai,0.99,3127,prove,51,prove,C,NA,default,21,Yes,NA,Female,English,NA,46
1484,default,block2,danny,ai,0.97,3814,suggest,52,suggest,C,NA,default,21,Yes,NA,Female,English,NA,47
1484,default,block2,jon,ai,0.98,2825,confess,53,confess,C,NA,default,21,Yes,NA,Female,English,NA,48
1484,default,block2,emma,ai,0.97,4406,confirm,54,confirm,C,NA,default,21,Yes,NA,Female,English,NA,49
1484,default,block2,jackson,ai,0.98,2903,announce,55,announce,C,NA,default,21,Yes,NA,Female,English,NA,50
1484,default,block2,owen,ai,0.97,5031,reveal,56,reveal,C,NA,default,21,Yes,NA,Female,English,NA,51
1484,default,block2,hat,ai,0.020000000000000018,3553,MC,57,MC,MC,NA,default,21,Yes,NA,Female,English,NA,52
1603,default,block1,jayden,ai,0.020000000000000018,16669,announce,5,announce,C,NA,default,20,Yes,NA,Female,English,NA,1
1603,default,block1,zoe,ai,0.040000000000000036,5477,be_right,6,be_right,C,NA,default,20,Yes,NA,Female,English,NA,2
1603,default,block1,grace,ai,0,7443,confirm,7,confirm,C,NA,default,20,Yes,NA,Female,English,NA,3
1603,default,block1,garage,ai,0,217160,MC,8,MC,MC,NA,default,20,Yes,NA,Female,English,NA,4
1603,default,block1,danny,ai,0,8239,confess,9,confess,C,NA,default,20,Yes,NA,Female,English,NA,5
1603,default,block1,hat,ai,0,5607,MC,10,MC,MC,NA,default,20,Yes,NA,Female,English,NA,6
1603,default,block1,mia,ai,0,18579,reveal,11,reveal,C,NA,default,20,Yes,NA,Female,English,NA,7
1603,default,block1,josie,ai,0.5,25929,prove,12,prove,C,NA,default,20,Yes,NA,Female,English,NA,8
1603,default,block1,charley,ai,0.48,7578,demonstrate,13,demonstrate,C,NA,default,20,Yes,NA,Female,English,NA,9
1603,default,block1,ballet,ai,0,4144,MC,14,MC,MC,NA,default,20,Yes,NA,Female,English,NA,10
1603,default,block1,tony,ai,0.51,10702,discover,15,discover,C,NA,default,20,Yes,NA,Female,English,NA,11
1603,default,block1,emma,ai,0.65,11035,inform,16,inform,C,NA,default,20,Yes,NA,Female,English,NA,12
1603,default,block1,mary,ai,0.49,7009,be_annoyed,17,be_annoyed,C,NA,default,20,Yes,NA,Female,English,NA,13
1603,default,block1,muffins,ai,0,5262,MC,18,MC,MC,NA,default,20,Yes,NA,Female,English,NA,14
1603,default,block1,isabella,ai,0.56,26859,know,19,know,C,NA,default,20,Yes,NA,Female,English,NA,15
1603,default,block1,julian,ai,0,4311,say,20,say,C,NA,default,20,Yes,NA,Female,English,NA,16
1603,default,block1,jackson,ai,0.6,6454,admit,21,admit,C,NA,default,20,Yes,NA,Female,English,NA,17
1603,default,block1,emily,ai,0,6489,suggest,22,suggest,C,NA,default,20,Yes,NA,Female,English,NA,18
1603,default,block1,josh,ai,0.6799999999999999,7282,pretend,23,pretend,C,NA,default,20,Yes,NA,Female,English,NA,19
1603,default,block1,owen,ai,0.69,5772,acknowledge,24,acknowledge,C,NA,default,20,Yes,NA,Female,English,NA,20
1603,default,block1,pizza,ai,0,5755,MC,25,MC,MC,NA,default,20,Yes,NA,Female,English,NA,21
1603,default,block1,frank,ai,0.75,5756,see,26,see,C,NA,default,20,Yes,NA,Female,English,NA,22
1603,default,block1,sophia,ai,0.75,6471,establish,27,establish,C,NA,default,20,Yes,NA,Female,English,NA,23
1603,default,block1,jon,ai,0.7,3544,think,28,think,C,NA,default,20,Yes,NA,Female,English,NA,24
1603,default,block1,kids,ai,0,3776,MC,29,MC,MC,NA,default,20,Yes,NA,Female,English,NA,25
1603,default,block1,olivia,ai,0.6699999999999999,4794,hear,30,hear,C,NA,default,20,Yes,NA,Female,English,NA,26
1603,default,block2,danny,projective,1,9946,confess,32,confess,C,NA,default,20,Yes,NA,Female,English,NA,27
1603,default,block2,jayden,projective,1,4406,announce,33,announce,C,NA,default,20,Yes,NA,Female,English,NA,28
1603,default,block2,mia,projective,1,97799,reveal,34,reveal,C,NA,default,20,Yes,NA,Female,English,NA,29
