contrast,.value,.lower,.upper,.width,.point,.interval,first,second
announce - see,-0.7763378398741392,-0.9538134053253889,-0.5844655633530751,0.95,mean,hdi,announce, see
announce - suggest,0.0028829463646305262,-0.18395354404867004,0.17844215004569092,0.95,mean,hdi,announce, suggest
announce - think,-0.581165643661809,-0.7666572916884107,-0.40323701962534086,0.95,mean,hdi,announce, think
be_annoyed - confess,1.2954356784514844,1.0938086260477644,1.4970567337757184,0.95,mean,hdi,be_annoyed, confess
be_annoyed - confirm,1.7725025826826697,1.5627651206513482,1.97981045553402,0.95,mean,hdi,be_annoyed, confirm
be_annoyed - demonstrate,1.077382582099991,0.8733580647465893,1.2667930966732337,0.95,mean,hdi,be_annoyed, demonstrate
be_annoyed - discover,0.7472458493777664,0.5512879849437987,0.941855971283124,0.95,mean,hdi,be_annoyed, discover
be_annoyed - establish,1.5355587285165013,1.3400126376377124,1.7377421030495792,0.95,mean,hdi,be_annoyed, establish
be_annoyed - hear,0.7289125869928671,0.5270891406650043,0.9349283502899769,0.95,mean,hdi,be_annoyed, hear
be_annoyed - inform,0.5134469284986987,0.2927779508203044,0.7120374180408394,0.95,mean,hdi,be_annoyed, inform
be_annoyed - know,0.4901439948788984,0.2901594346685942,0.6843340982235498,0.95,mean,hdi,be_annoyed, know
be_annoyed - pretend,0.44208021349318943,0.23635956558719143,0.6327162998957677,0.95,mean,hdi,be_annoyed, pretend
be_annoyed - prove,1.3638594370259618,1.1568492270430488,1.5726474937595887,0.95,mean,hdi,be_annoyed, prove
be_annoyed - reveal,1.4219289715228798,1.2125917145148726,1.6105067765931758,0.95,mean,hdi,be_annoyed, reveal
be_annoyed - say,1.8795875153168058,1.6764372745600247,2.086772922591474,0.95,mean,hdi,be_annoyed, say
be_annoyed - see,0.549543886266039,0.34703794581191766,0.7455938785247188,0.95,mean,hdi,be_annoyed, see
be_annoyed - suggest,1.3287646725048088,1.1264920940389584,1.5336095610015208,0.95,mean,hdi,be_annoyed, suggest
be_annoyed - think,0.7447160824783692,0.5475071167869827,0.9470513146565185,0.95,mean,hdi,be_annoyed, think
be_right - acknowledge,-2.213216425191804,-2.4273372848523573,-1.9876814873162438,0.95,mean,hdi,be_right, acknowledge
be_right - admit,-1.9188057032478971,-2.133760751349128,-1.6887813747065612,0.95,mean,hdi,be_right, admit
be_right - announce,-1.7301098485252198,-1.9511029997212432,-1.4979451817434366,0.95,mean,hdi,be_right, announce
be_right - be_annoyed,-3.055991574665398,-3.3036530017941534,-2.8091242838842763,0.95,mean,hdi,be_right, be_annoyed
be_right - confess,-1.7605558962139134,-1.985480162200976,-1.5387854978626405,0.95,mean,hdi,be_right, confess
be_right - confirm,-1.2834889919827281,-1.5069445448941488,-1.0563812862656605,0.95,mean,hdi,be_right, confirm
be_right - demonstrate,-1.978608992565407,-2.2033197996657914,-1.7642745708351022,0.95,mean,hdi,be_right, demonstrate
be_right - discover,-2.3087457252876313,-2.5412498348778385,-2.0882300379216034,0.95,mean,hdi,be_right, discover
be_right - establish,-1.5204328461488965,-1.7398964154285663,-1.3016060412904267,0.95,mean,hdi,be_right, establish
be_right - hear,-2.3270789876725306,-2.553994745664644,-2.089958225580647,0.95,mean,hdi,be_right, hear
be_right - inform,-2.542544646166699,-2.784946631946372,-2.3095946501989597,0.95,mean,hdi,be_right, inform
be_right - know,-2.5658475797864995,-2.7993327692734855,-2.337759007526552,0.95,mean,hdi,be_right, know
be_right - pretend,-2.6139113611722085,-2.848186209736901,-2.3821962134943546,0.95,mean,hdi,be_right, pretend
be_right - prove,-1.692132137639436,-1.9191707530837026,-1.4667712743483006,0.95,mean,hdi,be_right, prove
be_right - reveal,-1.634062603142518,-1.8576015571670828,-1.4138942333299451,0.95,mean,hdi,be_right, reveal
be_right - say,-1.176404059348592,-1.399845842881337,-0.9413579750535187,0.95,mean,hdi,be_right, say
be_right - see,-2.506447688399359,-2.734203364882263,-2.2808467654199136,0.95,mean,hdi,be_right, see
be_right - suggest,-1.7272269021605893,-1.9537120348908985,-1.5026557648046317,0.95,mean,hdi,be_right, suggest
be_right - think,-2.3112754921870287,-2.556085513775008,-2.092820330838621,0.95,mean,hdi,be_right, think
confess - confirm,0.4770669042311852,0.3000387690979835,0.6600345889099741,0.95,mean,hdi,confess, confirm
confess - demonstrate,-0.21805309635149353,-0.3862259215856183,-0.04919833976408062,0.95,mean,hdi,confess, demonstrate
confess - discover,-0.5481898290737182,-0.7147268998713184,-0.3669849557489747,0.95,mean,hdi,confess, discover
confess - establish,0.24012305006501689,0.06837447137351021,0.409369611219642,0.95,mean,hdi,confess, establish
confess - hear,-0.5665230914586173,-0.75187381032837175,-0.37558473194353764,0.95,mean,hdi,confess, hear
confess - inform,-0.7819887499527859,-0.9674971063846397,-0.5889140835548812,0.95,mean,hdi,confess, inform
confess - know,-0.8052916835725861,-0.9831415577797331,-0.6105931977741309,0.95,mean,hdi,confess, know
confess - pretend,-0.8533554649582951,-1.0407447486099395,-0.672472807716384,0.95,mean,hdi,confess, pretend
confess - prove,0.06842375857447737,-0.11967324877990075,0.23868494636775606,0.95,mean,hdi,confess, prove
confess - reveal,0.12649329307139526,-0.04610368190464138,0.2955362159988727,0.95,mean,hdi,confess, reveal
confess - say,0.5841518368653212,0.3990984773890781,0.7577653068230785,0.95,mean,hdi,confess, say
confess - see,-0.7458917921854455,-0.9408420517321187,-0.5708553359734313,0.95,mean,hdi,confess, see
confess - suggest,0.033328994053324214,-0.1352802732263215,0.2268233515556469,0.95,mean,hdi,confess, suggest
confess - think,-0.5507195959731154,-0.728333893612642,-0.3683579017985555,0.95,mean,hdi,confess, think
confirm - demonstrate,-0.6951200005826788,-0.8717638562132347,-0.5203732478918732,0.95,mean,hdi,confirm, demonstrate
confirm - discover,-1.0252567333049034,-1.2124893186577468,-0.8453730377795077,0.95,mean,hdi,confirm, discover
confirm - establish,-0.23694385416616826,-0.40779240973329717,-0.05650045886379067,0.95,mean,hdi,confirm, establish
confirm - hear,-1.0435899956898025,-1.2360753033634937,-0.8521462875401874,0.95,mean,hdi,confirm, hear
confirm - inform,-1.259055654183971,-1.4593350872722994,-1.0537390956332213,0.95,mean,hdi,confirm, inform
confirm - know,-1.2823585878037713,-1.4807165308830967,-1.0960747845990066,0.95,mean,hdi,confirm, know
confirm - pretend,-1.33042236918948,-1.519655608061315,-1.1370663148738716,0.95,mean,hdi,confirm, pretend
confirm - prove,-0.4086431456567078,-0.5873923429728324,-0.22320917603928073,0.95,mean,hdi,confirm, prove
confirm - reveal,-0.35057361115978986,-0.5336072496950781,-0.17571389172615837,0.95,mean,hdi,confirm, reveal
confirm - say,0.10708493263413608,-0.08618683979654533,0.2835577542671829,0.95,mean,hdi,confirm, say
confirm - see,-1.2229586964166308,-1.4159797623392543,-1.033859240909692,0.95,mean,hdi,confirm, see
confirm - suggest,-0.443737910177861,-0.6276551429771693,-0.26030298415672254,0.95,mean,hdi,confirm, suggest
confirm - think,-1.0277865002043005,-1.2167391028445749,-0.838713183771943,0.95,mean,hdi,confirm, think
demonstrate - discover,-0.33013673272222466,-0.5030908539035504,-0.16535043009242492,0.95,mean,hdi,demonstrate, discover
demonstrate - establish,0.45817614641651044,0.2884882881428805,0.6213590554868389,0.95,mean,hdi,demonstrate, establish
demonstrate - hear,-0.3484699951071239,-0.5244340626379831,-0.17419373226389667,0.95,mean,hdi,demonstrate, hear
demonstrate - inform,-0.5639356536012924,-0.7455352967261993,-0.3718426098735118,0.95,mean,hdi,demonstrate, inform
demonstrate - know,-0.5872385872210926,-0.7602465763659724,-0.40446799167075836,0.95,mean,hdi,demonstrate, know
demonstrate - pretend,-0.6353023686068014,-0.8141565546861552,-0.45854420145753605,0.95,mean,hdi,demonstrate, pretend
demonstrate - prove,0.2864768549259709,0.11035398639580611,0.4513925285228182,0.95,mean,hdi,demonstrate, prove
demonstrate - reveal,0.34454638942288884,0.18213378095567906,0.510378422954703,0.95,mean,hdi,demonstrate, reveal
demonstrate - say,0.8022049332168147,0.6156752834996775,0.9667044408962595,0.95,mean,hdi,demonstrate, say
demonstrate - see,-0.527838695833952,-0.7066109683568603,-0.35632354978183156,0.95,mean,hdi,demonstrate, see
demonstrate - suggest,0.2513820904048177,0.0824890388210238,0.433337252376417,0.95,mean,hdi,demonstrate, suggest
demonstrate - think,-0.33266649962162187,-0.5068900436009496,-0.1537469205071853,0.95,mean,hdi,demonstrate, think
discover - establish,0.788312879138735,0.6155617673939414,0.9580196350713639,0.95,mean,hdi,discover, establish
discover - hear,-0.018333262384899282,-0.19609968606771147,0.16296164022991028,0.95,mean,hdi,discover, hear
discover - inform,-0.23379892087906767,-0.4155857274891886,-0.041739597328060915,0.95,mean,hdi,discover, inform
discover - know,-0.2571018544988679,-0.4366257060181934,-0.07921259231687662,0.95,mean,hdi,discover, know
discover - pretend,-0.30516563588457685,-0.48253175657399244,-0.1327957433917648,0.95,mean,hdi,discover, pretend
discover - prove,0.6166135876481955,0.43876076923799984,0.7938354583200675,0.95,mean,hdi,discover, prove
discover - reveal,0.6746831221451135,0.5003581017584683,0.8486841897218723,0.95,mean,hdi,discover, reveal
discover - say,1.1323416659390395,0.9521011349667424,1.3131911115679311,0.95,mean,hdi,discover, say
discover - see,-0.1977019631117274,-0.3808163237614093,-0.016558754728740837,0.95,mean,hdi,discover, see
discover - suggest,0.5815188231270423,0.39312575068644756,0.7499252184137076,0.95,mean,hdi,discover, suggest
discover - think,-0.002529766899397289,-0.18093865995208208,0.172191724279034,0.95,mean,hdi,discover, think
establish - hear,-0.8066461415236343,-0.9928279719448163,-0.6255135800132539,0.95,mean,hdi,establish, hear
establish - inform,-1.0221118000178027,-1.2103278681428042,-0.8336747753842808,0.95,mean,hdi,establish, inform
establish - know,-1.045414733637603,-1.2308950720931313,-0.8632303244784563,0.95,mean,hdi,establish, know
establish - pretend,-1.093478515023312,-1.2775295441486731,-0.9134838054601692,0.95,mean,hdi,establish, pretend
establish - prove,-0.1716992914905395,-0.34941769264238,-5.252214539579184e-4,0.95,mean,hdi,establish, prove
establish - reveal,-0.11362975699362159,-0.290173746830037,0.052374520998424115,0.95,mean,hdi,establish, reveal
establish - say,0.34402878680030435,0.16508493079218084,0.5199350864165603,0.95,mean,hdi,establish, say
establish - see,-0.9860148422504624,-1.1647709322441944,-0.8061587653777614,0.95,mean,hdi,establish, see
establish - suggest,-0.20679405601169276,-0.37939768195593787,-0.0303310730205429,0.95,mean,hdi,establish, suggest
establish - think,-0.7908426460381323,-0.9629387540807941,-0.6114909934786684,0.95,mean,hdi,establish, think
hear - inform,-0.21546565849416846,-0.40801996827437087,-0.015318875977948947,0.95,mean,hdi,hear, inform
hear - know,-0.23876859211396873,-0.4296412978729673,-0.05825933692164856,0.95,mean,hdi,hear, know
hear - pretend,-0.2868323734996776,-0.46744194576371156,-0.09085047448011405,0.95,mean,hdi,hear, pretend
hear - prove,0.6349468500330948,0.4572324854320964,0.8322248178770547,0.95,mean,hdi,hear, prove
hear - reveal,0.6930163845300127,0.5155820365113788,0.8741752776037158,0.95,mean,hdi,hear, reveal
hear - say,1.1506749283239386,0.9697980407922764,1.350222611254188,0.95,mean,hdi,hear, say
hear - see,-0.17936870072682817,-0.36951501832712524,0.0023306510406238914,0.95,mean,hdi,hear, see
hear - suggest,0.5998520855119416,0.40910245100956516,0.7862139459484668,0.95,mean,hdi,hear, suggest
hear - think,0.015803495485502153,-0.16523021265901228,0.21231312287294926,0.95,mean,hdi,hear, think
inform - know,-0.02330293361980018,-0.2166495338306807,0.17002906386632902,0.95,mean,hdi,inform, know
inform - pretend,-0.07136671500550916,-0.2655134466212717,0.1198949195692264,0.95,mean,hdi,inform, pretend
inform - prove,0.8504125085272632,0.6646083124571559,1.0516478709808927,0.95,mean,hdi,inform, prove
inform - reveal,0.9084820430241811,0.7182967960011573,1.099712827792436,0.95,mean,hdi,inform, reveal
inform - say,1.3661405868181071,1.1732582644994214,1.5622304486208751,0.95,mean,hdi,inform, say
inform - see,0.036096957767340336,-0.14733769704153354,0.2380105612267489,0.95,mean,hdi,inform, see
inform - suggest,0.81531774400611,0.6179388414281023,1.005347367554981,0.95,mean,hdi,inform, suggest
inform - think,0.23126915397967046,0.04056635292061002,0.42124414774051505,0.95,mean,hdi,inform, think
know - pretend,-0.04806378138570894,-0.23020776029597328,0.13534579489050302,0.95,mean,hdi,know, pretend
know - prove,0.8737154421470634,0.6831791618431771,1.0549014344105958,0.95,mean,hdi,know, prove
know - reveal,0.9317849766439814,0.7518386429056961,1.1199949819097725,0.95,mean,hdi,know, reveal
know - say,1.3894435204379072,1.1988030369201292,1.5748523659146216,0.95,mean,hdi,know, say
know - see,0.05939989138714051,-0.11293192560293044,0.25512891311564856,0.95,mean,hdi,know, see
know - suggest,0.8386206776259102,0.6574421071263379,1.0295641873392287,0.95,mean,hdi,know, suggest
know - think,0.25457208759947075,0.07776014853822477,0.4420121485573594,0.95,mean,hdi,know, think
pretend - prove,0.9217792235327724,0.7308117282546418,1.1098102125687277,0.95,mean,hdi,pretend, prove
pretend - reveal,0.9798487580296904,0.7960560779502689,1.1584705842909786,0.95,mean,hdi,pretend, reveal
pretend - say,1.4375073018236162,1.2476179150051625,1.627954860120905,0.95,mean,hdi,pretend, say
pretend - see,0.10746367277284954,-0.07893154192850563,0.2952090183232819,0.95,mean,hdi,pretend, see
pretend - suggest,0.8866844590116192,0.7051657268304516,1.0813231709293183,0.95,mean,hdi,pretend, suggest
pretend - think,0.3026358689851797,0.10824325988044078,0.47732619541707555,0.95,mean,hdi,pretend, think
prove - reveal,0.05806953449691789,-0.12033924485341398,0.22833323376205647,0.95,mean,hdi,prove, reveal
prove - say,0.5157280782908439,0.33107764255885247,0.6960187292047519,0.95,mean,hdi,prove, say
prove - see,-0.8143155507599229,-1.0049305679126876,-0.6358790695421448,0.95,mean,hdi,prove, see
prove - suggest,-0.03509476452115317,-0.22561246993297213,0.13541689862401005,0.95,mean,hdi,prove, suggest
prove - think,-0.6191433545475927,-0.8012075265169609,-0.4351229985887809,0.95,mean,hdi,prove, think
reveal - say,0.4576585437939259,0.28773290779499716,0.6378833139233142,0.95,mean,hdi,reveal, say
reveal - see,-0.8723850852568409,-1.0570113190499133,-0.6949848496743165,0.95,mean,hdi,reveal, see
reveal - suggest,-0.09316429901807116,-0.27467882366440294,0.07896664585324314,0.95,mean,hdi,reveal, suggest
reveal - think,-0.6772128890445107,-0.8603763955451007,-0.5006918383356923,0.95,mean,hdi,reveal, think
say - see,-1.3300436290507667,-1.5222617905665907,-1.1429652469222056,0.95,mean,hdi,say, see
say - suggest,-0.5508228428119971,-0.7368547851877243,-0.369146353527588,0.95,mean,hdi,say, suggest
say - think,-1.1348714328384366,-1.3128787180043027,-0.9413590500930484,0.95,mean,hdi,say, think
see - suggest,0.7792207862387697,0.5989258870850274,0.9618428510127066,0.95,mean,hdi,see, suggest
see - think,0.1951721962123301,0.01049468301495739,0.3800848184293953,0.95,mean,hdi,see, think
suggest - think,-0.5840485900264395,-0.7605182356430747,-0.38910174295467503,0.95,mean,hdi,suggest, think
